Date, MaxTemperature, MaxTemperatureNormal, MaxTemperatureDeparture, MinTemperature, MinTemperatureNormal, MinTemperatureDeparture, AvgTemperature, AvgTemperatureNormal, AvgTemperatureDeparture, AtObsTemperature, Precipitation, PrecipitationNormal, PrecipitationDeparture, Snowfall, SnowfallNormal, SnowfallDeparture, SnowDepth, HDD, HDDNormal, HDDDeparture, CDD, CDDNormal, CDDDeparture, GDD
1956-12-19, 38, 39.5, -1.5, 11, 23.8, -12.8, 24.5, 31.6, -7.1, M, 0.00, 0.12, -0.12, 0.0, 0.4, -0.4, 1, 40, 33.4, 6.6, 0, 0.0, 0.0, 0
1956-12-20, 45, 39.3, 5.7, 26, 23.5, 2.5, 35.5, 31.4, 4.1, M, 0.00, 0.13, -0.13, 0.0, 0.4, -0.4, 1, 29, 33.6, -4.6, 0, 0.0, 0.0, 0
1956-12-21, 38, 39.0, -1.0, 29, 23.3, 5.7, 33.5, 31.1, 2.4, M, 0.15, 0.13, 0.02, 0.0, 0.3, -0.3, T, 31, 33.9, -2.9, 0, 0.0, 0.0, 0
1956-12-22, 39, 38.7, 0.3, 28, 23.0, 5.0, 33.5, 30.9, 2.6, M, 0.44, 0.13, 0.31, T, 0.4, -0.4, T, 31, 34.1, -3.1, 0, 0.0, 0.0, 0
1956-12-23, 34, 38.5, -4.5, 27, 22.8, 4.2, 30.5, 30.6, -0.1, M, 0.06, 0.12, -0.06, 0.2, 0.4, -0.2, T, 34, 34.3, -0.3, 0, 0.0, 0.0, 0
1956-12-24, 36, 38.3, -2.3, 33, 22.6, 10.4, 34.5, 30.4, 4.1, M, 0.20, 0.13, 0.07, 0.0, 0.4, -0.4, T, 30, 34.6, -4.6, 0, 0.0, 0.0, 0
1956-12-25, 41, 38.0, 3.0, 27, 22.3, 4.7, 34.0, 30.2, 3.8, M, 0.09, 0.12, -0.03, 0.0, 0.4, -0.4, T, 31, 34.8, -3.8, 0, 0.0, 0.0, 0
1956-12-26, 38, 37.8, 0.2, 20, 22.1, -2.1, 29.0, 30.0, -1.0, M, 0.00, 0.13, -0.13, 0.0, 0.4, -0.4, 0, 36, 35.0, 1.0, 0, 0.0, 0.0, 0
1956-12-27, 35, 37.6, -2.6, 16, 21.9, -5.9, 25.5, 29.7, -4.2, M, T, 0.11, -0.11, T, 0.4, -0.4, 0, 39, 35.3, 3.7, 0, 0.0, 0.0, 0
1956-12-28, 41, 37.4, 3.6, 27, 21.6, 5.4, 34.0, 29.5, 4.5, M, T, 0.12, -0.12, T, 0.4, -0.4, T, 31, 35.5, -4.5, 0, 0.0, 0.0, 0
1956-12-29, 36, 37.2, -1.2, 22, 21.4, 0.6, 29.0, 29.3, -0.3, M, 0.14, 0.13, 0.01, 0.6, 0.4, 0.2, 0, 36, 35.7, 0.3, 0, 0.0, 0.0, 0
1956-12-30, 22, 37.0, -15.0, 7, 21.2, -14.2, 14.5, 29.1, -14.6, M, 0.00, 0.12, -0.12, 0.0, 0.5, -0.5, 1, 50, 35.9, 14.1, 0, 0.0, 0.0, 0
1956-12-31, 31, 36.8, -5.8, 10, 21.0, -11.0, 20.5, 28.9, -8.4, M, 0.04, 0.12, -0.08, 1.0, 0.4, 0.6, T, 44, 36.1, 7.9, 0, 0.0, 0.0, 0
1957-01-01, 29, 36.6, -7.6, 8, 20.8, -12.8, 18.5, 28.7, -10.2, M, T, 0.11, -0.11, T, 0.4, -0.4, T, 46, 36.3, 9.7, 0, 0.0, 0.0, 0
1957-01-02, 18, 36.4, -18.4, 5, 20.6, -15.6, 11.5, 28.5, -17.0, M, 0.00, 0.12, -0.12, 0.0, 0.4, -0.4, T, 53, 36.5, 16.5, 0, 0.0, 0.0, 0
1957-01-03, 28, 36.3, -8.3, 11, 20.4, -9.4, 19.5, 28.3, -8.8, M, 0.00, 0.11, -0.11, 0.0, 0.5, -0.5, T, 45, 36.7, 8.3, 0, 0.0, 0.0, 0
1957-01-04, 43, 36.1, 6.9, 23, 20.2, 2.8, 33.0, 28.1, 4.9, M, 0.00, 0.12, -0.12, 0.0, 0.4, -0.4, T, 32, 36.9, -4.9, 0, 0.0, 0.0, 0
1957-01-05, 35, 36.0, -1.0, 16, 20.0, -4.0, 25.5, 28.0, -2.5, M, 0.00, 0.11, -0.11, 0.0, 0.4, -0.4, 0, 39, 37.0, 2.0, 0, 0.0, 0.0, 0
1957-01-06, 22, 35.8, -13.8, 10, 19.8, -9.8, 16.0, 27.8, -11.8, M, 0.13, 0.12, 0.01, 1.0, 0.4, 0.6, 0, 49, 37.2, 11.8, 0, 0.0, 0.0, 0
1957-01-07, 33, 35.7, -2.7, 20, 19.6, 0.4, 26.5, 27.6, -1.1, M, 0.16, 0.11, 0.05, 2.5, 0.5, 2.0, 4, 38, 37.3, 0.7, 0, 0.0, 0.0, 0
1957-01-08, 38, 35.5, 2.5, 19, 19.5, -0.5, 28.5, 27.5, 1.0, M, 0.00, 0.10, -0.10, 0.0, 0.5, -0.5, 3, 36, 37.5, -1.5, 0, 0.0, 0.0, 0
1957-01-09, 38, 35.4, 2.6, 19, 19.3, -0.3, 28.5, 27.4, 1.1, M, 0.01, 0.11, -0.10, 0.1, 0.4, -0.3, 3, 36, 37.6, -1.6, 0, 0.0, 0.0, 0
1957-01-10, 32, 35.3, -3.3, 8, 19.1, -11.1, 20.0, 27.2, -7.2, M, 0.35, 0.11, 0.24, 4.7, 0.5, 4.2, 3, 45, 37.8, 7.2, 0, 0.0, 0.0, 0
1957-01-11, 24, 35.2, -11.2, -0, 19.0, -19.0, 12.0, 27.1, -15.1, M, 0.00, 0.11, -0.11, 0.0, 0.4, -0.4, 5, 53, 37.9, 15.1, 0, 0.0, 0.0, 0
1957-01-12, 33, 35.1, -2.1, 11, 18.9, -7.9, 22.0, 27.0, -5.0, M, T, 0.11, -0.11, T, 0.5, -0.5, 5, 43, 38.0, 5.0, 0, 0.0, 0.0, 0
1957-01-13, 33, 35.1, -2.1, 5, 18.7, -13.7, 19.0, 26.9, -7.9, M, T, 0.11, -0.11, T, 0.5, -0.5, 5, 46, 38.1, 7.9, 0, 0.0, 0.0, 0
1957-01-14, 18, 35.0, -17.0, -12, 18.6, -30.6, 3.0, 26.8, -23.8, M, 0.00, 0.10, -0.10, 0.0, 0.5, -0.5, 4, 62, 38.2, 23.8, 0, 0.0, 0.0, 0
1957-01-15, 1, 34.9, -33.9, -15, 18.5, -33.5, -7.0, 26.7, -33.7, M, 0.02, 0.11, -0.09, 0.2, 0.4, -0.2, 4, 72, 38.3, 33.7, 0, 0.0, 0.0, 0
1957-01-16, 22, 34.9, -12.9, 1, 18.4, -17.4, 11.5, 26.6, -15.1, M, 0.14, 0.10, 0.04, 4.0, 0.5, 3.5, 6, 53, 38.4, 14.6, 0, 0.0, 0.0, 0
1957-01-17, 19, 34.8, -15.8, -0, 18.3, -18.3, 9.5, 26.6, -17.1, M, 0.00, 0.11, -0.11, 0.0, 0.5, -0.5, 7, 55, 38.4, 16.6, 0, 0.0, 0.0, 0
1957-01-18, 21, 34.8, -13.8, -17, 18.2, -35.2, 2.0, 26.5, -24.5, M, 0.00, 0.10, -0.10, 0.0, 0.4, -0.4, 7, 63, 38.5, 24.5, 0, 0.0, 0.0, 0
1957-01-19, 25, 34.8, -9.8, -0, 18.2, -18.2, 12.5, 26.5, -14.0, M, 0.00, 0.10, -0.10, 0.0, 0.4, -0.4, 7, 52, 38.5, 13.5, 0, 0.0, 0.0, 0
1957-01-20, 37, 34.8, 2.2, -5, 18.1, -23.1, 16.0, 26.4, -10.4, M, 0.00, 0.10, -0.10, 0.0, 0.5, -0.5, 6, 49, 38.5, 10.5, 0, 0.0, 0.0, 0
1957-01-21, 44, 34.8, 9.2, 35, 18.1, 16.9, 39.5, 26.4, 13.1, M, 0.00, 0.10, -0.10, 0.0, 0.4, -0.4, 5, 25, 38.6, -13.6, 0, 0.0, 0.0, 0
1957-01-22, 53, 34.8, 18.2, 39, 18.0, 21.0, 46.0, 26.4, 19.6, M, 0.09, 0.11, -0.02, 0.0, 0.5, -0.5, 2, 19, 38.6, -19.6, 0, 0.0, 0.0, 0
1957-01-23, 56, 34.8, 21.2, 15, 18.0, -3.0, 35.5, 26.4, 9.1, M, 0.46, 0.10, 0.36, 0.0, 0.4, -0.4, T, 29, 38.6, -9.6, 0, 0.0, 0.0, 0
1957-01-24, 25, 34.9, -9.9, 9, 18.0, -9.0, 17.0, 26.4, -9.4, M, 0.00, 0.10, -0.10, 0.0, 0.4, -0.4, 0, 48, 38.6, 9.4, 0, 0.0, 0.0, 0
1957-01-25, 27, 34.9, -7.9, 18, 18.0, 0.0, 22.5, 26.5, -4.0, M, 0.04, 0.10, -0.06, 0.5, 0.5, 0.0, 0, 42, 38.5, 3.5, 0, 0.0, 0.0, 0
1957-01-26, 31, 35.0, -4.0, 16, 18.0, -2.0, 23.5, 26.5, -3.0, M, T, 0.11, -0.11, T, 0.5, -0.5, 1, 41, 38.5, 2.5, 0, 0.0, 0.0, 0
1957-01-27, 39, 35.1, 3.9, 22, 18.0, 4.0, 30.5, 26.6, 3.9, M, 0.03, 0.09, -0.06, 0.8, 0.5, 0.3, T, 34, 38.4, -4.4, 0, 0.0, 0.0, 0
1957-01-28, 35, 35.2, -0.2, 18, 18.1, -0.1, 26.5, 26.6, -0.1, M, 0.03, 0.10, -0.07, 0.4, 0.5, -0.1, 0, 38, 38.4, -0.4, 0, 0.0, 0.0, 0
1957-01-29, 30, 35.3, -5.3, 25, 18.1, 6.9, 27.5, 26.7, 0.8, M, 0.43, 0.10, 0.33, 4.0, 0.5, 3.5, 4, 37, 38.3, -1.3, 0, 0.0, 0.0, 0
1957-01-30, 35, 35.4, -0.4, 15, 18.2, -3.2, 25.0, 26.8, -1.8, M, T, 0.10, -0.10, T, 0.5, -0.5, 4, 40, 38.2, 1.8, 0, 0.0, 0.0, 0
1957-01-31, 35, 35.5, -0.5, 14, 18.3, -4.3, 24.5, 26.9, -2.4, M, 0.02, 0.10, -0.08, 0.1, 0.5, -0.4, 3, 40, 38.1, 1.9, 0, 0.0, 0.0, 0
1957-02-01, 32, 35.6, -3.6, 18, 18.4, -0.4, 25.0, 27.0, -2.0, M, 0.15, 0.11, 0.04, 2.7, 0.6, 2.1, 3, 40, 38.0, 2.0, 0, 0.0, 0.0, 0
1957-02-02, 36, 35.8, 0.2, 14, 18.5, -4.5, 25.0, 27.1, -2.1, M, 0.05, 0.10, -0.05, 0.5, 0.5, 0.0, 6, 40, 37.9, 2.1, 0, 0.0, 0.0, 0
1957-02-03, 37, 35.9, 1.1, 9, 18.6, -9.6, 23.0, 27.2, -4.2, M, 0.10, 0.11, -0.01, 0.0, 0.6, -0.6, 4, 42, 37.7, 4.3, 0, 0.0, 0.0, 0
1957-02-04, 45, 36.1, 8.9, 31, 18.7, 12.3, 38.0, 27.4, 10.6, M, 0.00, 0.10, -0.10, 0.0, 0.6, -0.6, 4, 27, 37.6, -10.6, 0, 0.0, 0.0, 0
1957-02-05, 38, 36.3, 1.7, 22, 18.8, 3.2, 30.0, 27.5, 2.5, M, 0.00, 0.11, -0.11, 0.0, 0.5, -0.5, 1, 35, 37.5, -2.5, 0, 0.0, 0.0, 0
1957-02-06, 41, 36.5, 4.5, 21, 19.0, 2.0, 31.0, 27.7, 3.3, M, 0.00, 0.11, -0.11, 0.0, 0.6, -0.6, 1, 34, 37.3, -3.3, 0, 0.0, 0.0, 0
1957-02-07, 44, 36.6, 7.4, 21, 19.1, 1.9, 32.5, 27.9, 4.6, M, 0.00, 0.10, -0.10, 0.0, 0.5, -0.5, 1, 32, 37.1, -5.1, 0, 0.0, 0.0, 0
1957-02-08, 42, 36.8, 5.2, 24, 19.3, 4.7, 33.0, 28.1, 4.9, M, 0.00, 0.10, -0.10, 0.0, 0.6, -0.6, 1, 32, 36.9, -4.9, 0, 0.0, 0.0, 0
1957-02-09, 39, 37.1, 1.9, 20, 19.4, 0.6, 29.5, 28.2, 1.3, M, 0.38, 0.10, 0.28, 0.0, 0.5, -0.5, T, 35, 36.8, -1.8, 0, 0.0, 0.0, 0
1957-02-10, 43, 37.3, 5.7, 29, 19.6, 9.4, 36.0, 28.4, 7.6, M, 0.09, 0.11, -0.02, 0.0, 0.6, -0.6, T, 29, 36.6, -7.6, 0, 0.0, 0.0, 0
1957-02-11, 33, 37.5, -4.5, 19, 19.8, -0.8, 26.0, 28.6, -2.6, M, 0.00, 0.10, -0.10, 0.0, 0.5, -0.5, T, 39, 36.4, 2.6, 0, 0.0, 0.0, 0
1957-02-12, 30, 37.7, -7.7, 9, 20.0, -11.0, 19.5, 28.9, -9.4, M, 0.00, 0.11, -0.11, 0.0, 0.6, -0.6, 0, 45, 36.1, 8.9, 0, 0.0, 0.0, 0
1957-02-13, 32, 38.0, -6.0, 19, 20.2, -1.2, 25.5, 29.1, -3.6, M, T, 0.11, -0.11, T, 0.5, -0.5, 0, 39, 35.9, 3.1, 0, 0.0, 0.0, 0
1957-02-14, 37, 38.2, -1.2, 25, 20.4, 4.6, 31.0, 29.3, 1.7, M, T, 0.11, -0.11, T, 0.5, -0.5, T, 34, 35.7, -1.7, 0, 0.0, 0.0, 0
1957-02-15, 41, 38.4, 2.6, 23, 20.6, 2.4, 32.0, 29.5, 2.5, M, 0.00, 0.11, -0.11, 0.0, 0.6, -0.6, 0, 33, 35.5, -2.5, 0, 0.0, 0.0, 0
1957-02-16, 39, 38.7, 0.3, 18, 20.8, -2.8, 28.5, 29.8, -1.3, M, 0.07, 0.12, -0.05, 0.3, 0.5, -0.2, 0, 36, 35.2, 0.8, 0, 0.0, 0.0, 0
1957-02-17, 35, 39.0, -4.0, 23, 21.1, 1.9, 29.0, 30.0, -1.0, M, 0.00, 0.11, -0.11, 0.0, 0.6, -0.6, T, 36, 35.0, 1.0, 0, 0.0, 0.0, 0
1957-02-18, 43, 39.2, 3.8, 30, 21.3, 8.7, 36.5, 30.2, 6.3, M, 0.00, 0.12, -0.12, 0.0, 0.5, -0.5, 0, 28, 34.7, -6.7, 0, 0.0, 0.0, 0
1957-02-19, 44, 39.5, 4.5, 26, 21.5, 4.5, 35.0, 30.5, 4.5, M, 0.00, 0.12, -0.12, 0.0, 0.6, -0.6, 0, 30, 34.5, -4.5, 0, 0.0, 0.0, 0
1957-02-20, 32, 39.8, -7.8, 18, 21.8, -3.8, 25.0, 30.8, -5.8, M, 0.00, 0.11, -0.11, 0.0, 0.5, -0.5, 0, 40, 34.2, 5.8, 0, 0.0, 0.0, 0
1957-02-21, 44, 40.0, 4.0, 15, 22.0, -7.0, 29.5, 31.0, -1.5, M, 0.00, 0.11, -0.11, 0.0, 0.5, -0.5, 0, 35, 34.0, 1.0, 0, 0.0, 0.0, 0
1957-02-22, 45, 40.3, 4.7, 21, 22.2, -1.2, 33.0, 31.3, 1.7, M, 0.00, 0.12, -0.12, 0.0, 0.5, -0.5, 0, 32, 33.7, -1.7, 0, 0.0, 0.0, 0
1957-02-23, 51, 40.6, 10.4, 30, 22.5, 7.5, 40.5, 31.5, 9.0, M, 0.00, 0.12, -0.12, 0.0, 0.6, -0.6, 0, 24, 33.5, -9.5, 0, 0.0, 0.0, 0
1957-02-24, 44, 40.9, 3.1, 29, 22.7, 6.3, 36.5, 31.8, 4.7, M, 0.00, 0.12, -0.12, 0.0, 0.4, -0.4, 0, 28, 33.2, -5.2, 0, 0.0, 0.0, 0
1957-02-25, 59, 41.1, 17.9, 33, 23.0, 10.0, 46.0, 32.1, 13.9, M, 0.00, 0.12, -0.12, 0.0, 0.5, -0.5, 0, 19, 32.9, -13.9, 0, 0.0, 0.0, 0
1957-02-26, 64, 41.4, 22.6, 35, 23.2, 11.8, 49.5, 32.3, 17.2, M, 0.68, 0.13, 0.55, 0.0, 0.4, -0.4, 0, 15, 32.7, -17.7, 0, 0.0, 0.0, 0
1957-02-27, 56, 41.7, 14.3, 22, 23.5, -1.5, 39.0, 32.6, 6.4, M, 0.02, 0.12, -0.10, 0.0, 0.5, -0.5, 0, 26, 32.4, -6.4, 0, 0.0, 0.0, 0
1957-02-28, 33, 42.0, -9.0, 15, 23.8, -8.8, 24.0, 32.9, -8.9, M, T, 0.12, -0.12, 0.0, 0.4, -0.4, 0, 41, 32.1, 8.9, 0, 0.0, 0.0, 0
1957-03-01, 35, 42.3, -7.3, 25, 24.0, 1.0, 30.0, 33.2, -3.2, M, 0.45, 0.12, 0.33, 4.5, 0.4, 4.1, 3, 35, 31.8, 3.2, 0, 0.0, 0.0, 0
1957-03-02, 45, 42.6, 2.4, 22, 24.3, -2.3, 33.5, 33.4, 0.1, M, 0.00, 0.13, -0.13, 0.0, 0.5, -0.5, 4, 31, 31.6, -0.6, 0, 0.0, 0.0, 0
1957-03-03, 36, 42.9, -6.9, 19, 24.5, -5.5, 27.5, 33.7, -6.2, M, 0.02, 0.12, -0.10, 0.5, 0.4, 0.1, 3, 37, 31.3, 5.7, 0, 0.0, 0.0, 0
1957-03-04, 34, 43.2, -9.2, 17, 24.8, -7.8, 25.5, 34.0, -8.5, M, 0.00, 0.12, -0.12, 0.0, 0.5, -0.5, T, 39, 31.0, 8.0, 0, 0.0, 0.0, 0
1957-03-05, 41, 43.5, -2.5, 16, 25.1, -9.1, 28.5, 34.3, -5.8, M, 0.00, 0.13, -0.13, 0.0, 0.4, -0.4, T, 36, 30.7, 5.3, 0, 0.0, 0.0, 0
1957-03-06, 44, 43.8, 0.2, 19, 25.3, -6.3, 31.5, 34.6, -3.1, M, 0.00, 0.12, -0.12, 0.0, 0.4, -0.4, T, 33, 30.4, 2.6, 0, 0.0, 0.0, 0
1957-03-07, 44, 44.1, -0.1, 29, 25.6, 3.4, 36.5, 34.9, 1.6, M, T, 0.12, -0.12, 0.0, 0.4, -0.4, T, 28, 30.1, -2.1, 0, 0.0, 0.0, 0
1957-03-08, 38, 44.4, -6.4, 34, 25.9, 8.1, 36.0, 35.1, 0.9, M, 0.40, 0.13, 0.27, T, 0.4, -0.4, 0, 29, 29.9, -0.9, 0, 0.0, 0.0, 0
1957-03-09, 41, 44.7, -3.7, 35, 26.1, 8.9, 38.0, 35.4, 2.6, M, 0.28, 0.13, 0.15, T, 0.4, -0.4, 0, 27, 29.6, -2.6, 0, 0.0, 0.0, 0
1957-03-10, 37, 45.1, -8.1, 28, 26.4, 1.6, 32.5, 35.7, -3.2, M, 0.00, 0.13, -0.13, 0.0, 0.4, -0.4, 0, 32, 29.3, 2.7, 0, 0.0, 0.0, 0
1957-03-11, 49, 45.4, 3.6, 20, 26.7, -6.7, 34.5, 36.0, -1.5, M, 0.00, 0.12, -0.12, 0.0, 0.4, -0.4, 0, 30, 29.0, 1.0, 0, 0.0, 0.0, 0
1957-03-12, 51, 45.7, 5.3, 32, 27.0, 5.0, 41.5, 36.3, 5.2, M, T, 0.12, -0.12, 0.0, 0.3, -0.3, 0, 23, 28.7, -5.7, 0, 0.0, 0.0, 0
1957-03-13, 67, 46.0, 21.0, 26, 27.2, -1.2, 46.5, 36.6, 9.9, M, 0.00, 0.12, -0.12, 0.0, 0.4, -0.4, 0, 18, 28.4, -10.4, 0, 0.0, 0.0, 0
1957-03-14, 69, 46.4, 22.6, 31, 27.5, 3.5, 50.0, 36.9, 13.1, M, 0.00, 0.12, -0.12, 0.0, 0.3, -0.3, 0, 15, 28.1, -13.1, 0, 0.0, 0.0, 0
1957-03-15, 53, 46.7, 6.3, 33, 27.8, 5.2, 43.0, 37.3, 5.7, M, 0.47, 0.12, 0.35, 0.0, 0.4, -0.4, 0, 22, 27.7, -5.7, 0, 0.0, 0.0, 0
1957-03-16, 58, 47.1, 10.9, 35, 28.1, 6.9, 46.5, 37.6, 8.9, M, 0.19, 0.13, 0.06, 0.0, 0.3, -0.3, 0, 18, 27.4, -9.4, 0, 0.0, 0.0, 0
1957-03-17, 51, 47.4, 3.6, 27, 28.4, -1.4, 39.0, 37.9, 1.1, M, 0.00, 0.13, -0.13, 0.0, 0.3, -0.3, 0, 26, 27.1, -1.1, 0, 0.0, 0.0, 0
1957-03-18, 49, 47.8, 1.2, 24, 28.7, -4.7, 36.5, 38.2, -1.7, M, 0.00, 0.13, -0.13, 0.0, 0.3, -0.3, 0, 28, 26.8, 1.2, 0, 0.0, 0.0, 0
1957-03-19, 41, 48.2, -7.2, 34, 29.0, 5.0, 37.5, 38.6, -1.1, M, T, 0.13, -0.13, T, 0.3, -0.3, 0, 27, 26.5, 0.5, 0, 0.0, 0.0, 0
1957-03-20, 36, 48.5, -12.5, 31, 29.3, 1.7, 33.5, 38.9, -5.4, M, 0.39, 0.12, 0.27, 3.3, 0.2, 3.1, T, 31, 26.1, 4.9, 0, 0.0, 0.0, 0
1957-03-21, 50, 48.9, 1.1, 33, 29.6, 3.4, 41.5, 39.2, 2.3, M, 0.01, 0.13, -0.12, T, 0.3, -0.3, 3, 23, 25.8, -2.8, 0, 0.0, 0.0, 0
1957-03-22, 57, 49.3, 7.7, 30, 29.9, 0.1, 43.5, 39.6, 3.9, M, 0.00, 0.13, -0.13, 0.0, 0.2, -0.2, 0, 21, 25.4, -4.4, 0, 0.0, 0.0, 0
1957-03-23, 59, 49.7, 9.3, 27, 30.2, -3.2, 43.0, 39.9, 3.1, M, 0.00, 0.12, -0.12, 0.0, 0.2, -0.2, 0, 22, 25.1, -3.1, 0, 0.0, 0.0, 0
1957-03-24, 53, 50.1, 2.9, 27, 30.5, -3.5, 40.0, 40.3, -0.3, M, 0.00, 0.12, -0.12, 0.0, 0.2, -0.2, 0, 25, 24.7, 0.3, 0, 0.0, 0.0, 0
1957-03-25, 51, 50.5, 0.5, 26, 30.8, -4.8, 38.5, 40.6, -2.1, M, 0.00, 0.12, -0.12, 0.0, 0.2, -0.2, 0, 26, 24.4, 1.6, 0, 0.0, 0.0, 0
1957-03-26, 49, 50.9, -1.9, 36, 31.1, 4.9, 42.5, 41.0, 1.5, M, T, 0.12, -0.12, T, 0.2, -0.2, 0, 22, 24.0, -2.0, 0, 0.0, 0.0, 0
1957-03-27, 50, 51.3, -1.3, 37, 31.4, 5.6, 43.5, 41.4, 2.1, M, 0.00, 0.11, -0.11, 0.0, 0.2, -0.2, 0, 21, 23.6, -2.6, 0, 0.0, 0.0, 0
1957-03-28, 54, 51.8, 2.2, 37, 31.8, 5.2, 45.5, 41.8, 3.7, M, 0.00, 0.12, -0.12, 0.0, 0.2, -0.2, 0, 19, 23.3, -4.3, 0, 0.0, 0.0, 0
1957-03-29, 51, 52.2, -1.2, 32, 32.1, -0.1, 41.5, 42.2, -0.7, M, T, 0.11, -0.11, 0.0, 0.1, -0.1, 0, 23, 22.9, 0.1, 0, 0.0, 0.0, 0
1957-03-30, 50, 52.7, -2.7, 32, 32.4, -0.4, 41.0, 42.6, -1.6, M, T, 0.12, -0.12, T, 0.1, -0.1, 0, 24, 22.5, 1.5, 0, 0.0, 0.0, 0
1957-03-31, 53, 53.1, -0.1, 27, 32.8, -5.8, 40.0, 42.9, -2.9, M, 0.00, 0.12, -0.12, 0.0, 0.1, -0.1, 0, 25, 22.1, 2.9, 0, 0.0, 0.0, 0
1957-04-01, 59, 53.6, 5.4, 23, 33.1, -10.1, 41.0, 43.3, -2.3, M, T, 0.12, -0.12, 0.0, 0.1, -0.1, 0, 24, 21.7, 2.3, 0, 0.1, -0.1, 0
1957-04-02, 58, 54.0, 4.0, 38, 33.5, 4.5, 48.0, 43.8, 4.2, M, 0.85, 0.12, 0.73, 0.0, 0.1, -0.1, 0, 17, 21.3, -4.3, 0, 0.1, -0.1, 0
1957-04-03, 46, 54.5, -8.5, 28, 33.8, -5.8, 37.0, 44.2, -7.2, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0, 28, 20.9, 7.1, 0, 0.1, -0.1, 0
1957-04-04, 42, 55.0, -13.0, 31, 34.2, -3.2, 36.5, 44.6, -8.1, M, 0.44, 0.13, 0.31, 3.1, 0.1, 3.0, 0, 28, 20.5, 7.5, 0, 0.1, -0.1, 0
1957-04-05, 37, 55.5, -18.5, 31, 34.5, -3.5, 34.0, 45.0, -11.0, M, 1.41, 0.12, 1.29, 0.2, 0.1, 0.1, 3, 31, 20.1, 10.9, 0, 0.1, -0.1, 0
1957-04-06, 48, 55.9, -7.9, 36, 34.9, 1.1, 42.0, 45.4, -3.4, M, 0.21, 0.12, 0.09, 0.0, 0.1, -0.1, 0, 23, 19.7, 3.3, 0, 0.1, -0.1, 0
1957-04-07, 54, 56.4, -2.4, 41, 35.3, 5.7, 47.5, 45.9, 1.6, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0, 17, 19.2, -2.2, 0, 0.1, -0.1, 0
1957-04-08, 44, 56.9, -12.9, 32, 35.6, -3.6, 38.0, 46.3, -8.3, M, 0.67, 0.13, 0.54, 1.2, 0.1, 1.1, 0, 27, 18.8, 8.2, 0, 0.1, -0.1, 0
1957-04-09, 41, 57.4, -16.4, 31, 36.0, -5.0, 36.0, 46.7, -10.7, M, 0.32, 0.14, 0.18, 0.8, 0.0, 0.8, 2, 29, 18.4, 10.6, 0, 0.1, -0.1, 0
1957-04-10, 49, 57.9, -8.9, 30, 36.4, -6.4, 39.5, 47.1, -7.6, M, T, 0.13, -0.13, 0.0, 0.0, 0.0, 0, 25, 18.0, 7.0, 0, 0.1, -0.1, 0
1957-04-11, 59, 58.4, 0.6, 30, 36.8, -6.8, 44.5, 47.6, -3.1, M, 0.00, 0.13, -0.13, 0.0, 0.1, -0.1, 0, 20, 17.6, 2.4, 0, 0.2, -0.2, 0
1957-04-12, 69, 58.9, 10.1, 31, 37.1, -6.1, 50.0, 48.0, 2.0, M, 0.08, 0.14, -0.06, 0.2, 0.0, 0.2, 0, 15, 17.2, -2.2, 0, 0.2, -0.2, 0
1957-04-13, 46, 59.4, -13.4, 30, 37.5, -7.5, 38.0, 48.4, -10.4, M, 0.01, 0.13, -0.12, T, 0.1, -0.1, T, 27, 16.7, 10.3, 0, 0.2, -0.2, 0
1957-04-14, 46, 59.9, -13.9, 26, 37.9, -11.9, 36.0, 48.9, -12.9, M, 0.00, 0.13, -0.13, 0.0, 0.0, 0.0, 0, 29, 16.3, 12.7, 0, 0.2, -0.2, 0
1957-04-15, 52, 60.4, -8.4, 24, 38.2, -14.2, 38.0, 49.3, -11.3, M, 0.00, 0.13, -0.13, 0.0, 0.1, -0.1, 0, 27, 15.9, 11.1, 0, 0.2, -0.2, 0
1957-04-16, 61, 60.9, 0.1, 25, 38.6, -13.6, 43.0, 49.7, -6.7, M, 0.00, 0.13, -0.13, 0.0, 0.0, 0.0, 0, 22, 15.4, 6.6, 0, 0.2, -0.2, 0
1957-04-17, 62, 61.3, 0.7, 46, 39.0, 7.0, 54.0, 50.2, 3.8, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0, 11, 15.0, -4.0, 0, 0.2, -0.2, 4
1957-04-18, 70, 61.8, 8.2, 44, 39.4, 4.6, 57.0, 50.6, 6.4, M, 0.20, 0.13, 0.07, 0.0, 0.1, -0.1, 0, 8, 14.6, -6.6, 0, 0.2, -0.2, 7
1957-04-19, 69, 62.3, 6.7, 49, 39.7, 9.3, 59.0, 51.0, 8.0, M, 0.06, 0.13, -0.07, 0.0, 0.0, 0.0, 0, 6, 14.2, -8.2, 0, 0.2, -0.2, 9
1957-04-20, 70, 62.8, 7.2, 41, 40.1, 0.9, 55.5, 51.4, 4.1, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0, 9, 13.8, -4.8, 0, 0.3, -0.3, 6
1957-04-21, 86, 63.2, 22.8, 54, 40.5, 13.5, 70.0, 51.8, 18.2, M, 0.00, 0.13, -0.13, 0.0, 0.0, 0.0, 0, 0, 13.5, -13.5, 5, 0.3, 4.7, 20
