Date,MaxTemperature,MaxTemperatureNormal,MaxTemperatureDeparture,MinTemperature,MinTemperatureNormal,MinTemperatureDeparture,AvgTemperature,AvgTemperatureNormal,AvgTemperatureDeparture,AtObsTemperature,PrecipitationNormal,PrecipitationDeparture,Snowfall,SnowfallNormal,SnowfallDeparture,SnowDepth,HDD,HDDNormal,HDDDeparture,CDD,CDDNormal,CDDDeparture,GDD,Precipitation,Year,Month,Day
6/4/01,71,76.5,-5.5,51,53.7,-2.7,61,65.1,-4.1,M,0.18,-0.18,0,0,M,0,4,3,1,0,3,-3,11,0,2001,6,4
6/5/01,74,76.8,-2.8,54,54,0,64,65.4,-1.4,M,0.17,-0.17,0,0,M,0,1,3,-2,0,3,-3,14,0,2001,6,5
6/6/01,74,77.1,-3.1,56,54.3,1.7,65,65.7,-0.7,M,0.17,-0.17,0,0,M,0,0,2,-2,0,3,-3,15,0,2001,6,6
6/7/01,79,77.3,1.7,48,54.7,-6.7,63.5,66,-2.5,M,0.17,-0.17,0,0,M,0,1,2,-1,0,3,-3,14,0,2001,6,7
6/8/01,80,77.6,2.4,52,55,-3,66,66.3,-0.3,M,0.17,-0.17,0,0,M,0,0,2,-2,1,3,-2,16,0,2001,6,8
6/9/01,80,77.9,2.1,50,55.4,-5.4,65,66.6,-1.6,M,0.16,-0.16,0,0,M,0,0,2,-2,0,4,-4,15,0,2001,6,9
6/10/01,83,78.2,4.8,48,55.7,-7.7,65.5,66.9,-1.4,M,0.16,-0.16,0,0,M,0,0,2,-2,1,4,-3,16,0,2001,6,10
6/11/01,70,78.5,-8.5,52,56,-4,61,67.3,-6.3,M,0.16,0.01,0,0,M,0,4,2,2,0,4,-4,11,0.17,2001,6,11
6/12/01,78,78.7,-0.7,60,56.4,3.6,69,67.6,1.4,M,0.16,-0.16,0,0,M,0,0,2,-2,4,4,0,19,0,2001,6,12
6/13/01,85,79,6,58,56.7,1.3,71.5,67.9,3.6,M,0.15,-0.15,0,0,M,0,0,1,-1,7,4,3,22,0,2001,6,13
6/14/01,87,79.3,7.7,62,57,5,74.5,68.2,6.3,M,0.15,-0.15,0,0,M,0,0,1,-1,10,4,6,25,0,2001,6,14
6/15/01,89,79.6,9.4,67,57.3,9.7,78,68.5,9.5,M,0.15,-0.15,0,0,M,0,0,1,-1,13,5,8,28,0,2001,6,15
6/16/01,87,79.9,7.1,70,57.7,12.3,78.5,68.8,9.7,M,0.15,-0.15,0,0,M,0,0,1,-1,14,5,9,29,0,2001,6,16
6/17/01,74,80.1,-6.1,65,58,7,69.5,69,0.5,M,0.13,2.01,0,0,M,0,0,1,-1,5,5,0,20,2.14,2001,6,17
6/18/01,84,80.4,3.6,63,58.3,4.7,73.5,69.3,4.2,M,0.14,-0.14,0,0,M,0,0,1,-1,9,5,4,24,0,2001,6,18
6/19/01,88,80.7,7.3,59,58.6,0.4,73.5,69.6,3.9,M,0.14,-0.14,0,0,M,0,0,1,-1,9,5,4,24,0,2001,6,19
6/20/01,91,80.9,10.1,64,58.9,5.1,77.5,69.9,7.6,M,0.13,0.95,0,0,M,0,0,1,-1,13,6,7,28,1.08,2001,6,20
6/21/01,72,81.2,-9.2,62,59.1,2.9,67,70.1,-3.1,M,0.12,-0.08,0,0,M,0,0,1,-1,2,6,-4,17,0.04,2001,6,21
6/22/01,81,81.4,-0.4,61,59.4,1.6,71,70.4,0.6,M,0.12,-0.11,0,0,M,0,0,1,-1,6,6,0,21,0.01,2001,6,22
6/23/01,80,81.6,-1.6,66,59.7,6.3,73,70.7,2.3,M,0.12,-0.09,0,0,M,0,0,0,0,8,6,2,23,0.03,2001,6,23
6/24/01,79,81.9,-2.9,63,59.9,3.1,71,70.9,0.1,M,0.12,-0.1,0,0,M,0,0,0,0,6,6,0,21,0.02,2001,6,24
6/25/01,85,82.1,2.9,58,60.2,-2.2,71.5,71.1,0.4,M,0.12,-0.12,0,0,M,0,0,0,0,7,6,1,22,0,2001,6,25
6/26/01,89,82.3,6.7,61,60.4,0.6,75,71.4,3.6,M,0.12,-0.12,0,0,M,0,0,0,0,10,7,3,25,0,2001,6,26
6/27/01,89,82.5,6.5,63,60.6,2.4,76,71.6,4.4,M,0.12,-0.12,0,0,M,0,0,0,0,11,7,4,26,0,2001,6,27
6/28/01,87,82.7,4.3,65,60.9,4.1,76,71.8,4.2,M,0.12,-0.1,0,0,M,0,0,0,0,11,7,4,26,0.02,2001,6,28
6/29/01,82,82.9,-0.9,65,61.1,3.9,73.5,72,1.5,M,0.11,-0.11,0,0,M,0,0,0,0,9,7,2,24,0,2001,6,29
6/30/01,92,83.1,8.9,66,61.3,4.7,79,72.2,6.8,M,0.12,-0.07,0,0,M,0,0,0,0,14,7,7,29,0.05,2001,6,30
7/1/01,89,83.3,5.7,58,61.4,-3.4,73.5,72.4,1.1,M,0.11,-0.04,0,0,M,0,0,0,0,9,8,1,24,0.07,2001,7,1
7/2/01,72,83.5,-11.5,53,61.6,-8.6,62.5,72.5,-10,M,0.12,-0.12,0,0,M,0,2,0,2,0,8,-8,13,0,2001,7,2
7/3/01,76,83.6,-7.6,45,61.8,-16.8,60.5,72.7,-12.2,M,0.11,-0.11,0,0,M,0,4,0,4,0,8,-8,11,0,2001,7,3
7/4/01,81,83.8,-2.8,63,61.9,1.1,72,72.9,-0.9,M,0.12,0.11,0,0,M,0,0,0,0,7,8,-1,22,0.23,2001,7,4
7/5/01,83,83.9,-0.9,64,62.1,1.9,73.5,73,0.5,M,0.12,-0.09,0,0,M,0,0,0,0,9,8,1,24,0.03,2001,7,5
7/6/01,73,84,-11,53,62.2,-9.2,63,73.1,-10.1,M,0.12,-0.12,0,0,M,0,2,0,2,0,8,-8,13,0,2001,7,6
7/7/01,80,84.2,-4.2,50,62.3,-12.3,65,73.2,-8.2,M,0.12,-0.12,0,0,M,0,0,0,0,0,8,-8,15,0,2001,7,7
7/8/01,71,84.3,-13.3,65,62.4,2.6,68,73.4,-5.4,M,0.12,-0.07,0,0,M,0,0,0,0,3,8,-5,18,0.05,2001,7,8
7/9/01,91,84.4,6.6,66,62.5,3.5,78.5,73.5,5,M,0.13,0.02,0,0,M,0,0,0,0,14,9,5,29,0.15,2001,7,9
7/10/01,89,84.5,4.5,61,62.6,-1.6,75,73.6,1.4,M,0.13,-0.13,0,0,M,0,0,0,0,10,9,1,25,0,2001,7,10
7/11/01,81,84.6,-3.6,58,62.7,-4.7,69.5,73.6,-4.1,M,0.13,-0.1,0,0,M,0,0,0,0,5,9,-4,20,0.03,2001,7,11
7/12/01,77,84.6,-7.6,55,62.8,-7.8,66,73.7,-7.7,M,0.14,-0.14,0,0,M,0,0,0,0,1,9,-8,16,0,2001,7,12
7/13/01,76,84.7,-8.7,53,62.9,-9.9,64.5,73.8,-9.3,M,0.14,-0.14,0,0,M,0,0,0,0,0,9,-9,15,0,2001,7,13
7/14/01,79,84.7,-5.7,55,62.9,-7.9,67,73.8,-6.8,M,0.14,-0.14,0,0,M,0,0,0,0,2,9,-7,17,0,2001,7,14
7/15/01,82,84.8,-2.8,55,63,-8,68.5,73.9,-5.4,M,0.14,-0.14,0,0,M,0,0,0,0,4,9,-5,19,0,2001,7,15
7/16/01,85,84.8,0.2,56,63,-7,70.5,73.9,-3.4,M,0.13,-0.13,0,0,M,0,0,0,0,6,9,-3,21,0,2001,7,16
7/17/01,71,84.9,-13.9,63,63,0,67,73.9,-6.9,M,0.14,-0.06,0,0,M,0,0,0,0,2,9,-7,17,0.08,2001,7,17
7/18/01,84,84.9,-0.9,57,63.1,-6.1,70.5,74,-3.5,M,0.14,-0.14,0,0,M,0,0,0,0,6,9,-3,21,0,2001,7,18
7/19/01,80,84.9,-4.9,57,63.1,-6.1,68.5,74,-5.5,M,0.14,-0.14,0,0,M,0,0,0,0,4,9,-5,19,0,2001,7,19
7/20/01,85,84.9,0.1,51,63.1,-12.1,68,74,-6,M,0.13,-0.13,0,0,M,0,0,0,0,3,9,-6,18,0,2001,7,20
7/21/01,89,84.9,4.1,55,63.1,-8.1,72,74,-2,M,0.14,-0.14,0,0,M,0,0,0,0,7,9,-2,22,0,2001,7,21
7/22/01,89,84.9,4.1,63,63.1,-0.1,76,74,2,M,0.14,-0.14,0,0,M,0,0,0,0,11,9,2,26,0,2001,7,22
7/23/01,92,84.9,7.1,62,63.1,-1.1,77,74,3,M,0.14,-0.14,0,0,M,0,0,0,0,12,9,3,27,0,2001,7,23
7/24/01,95,84.8,10.2,71,63.1,7.9,83,74,9,M,0.14,-0.14,0,0,M,0,0,0,0,18,9,9,33,0,2001,7,24
7/25/01,98,84.8,13.2,75,63.1,11.9,86.5,73.9,12.6,M,0.14,-0.14,0,0,M,0,0,0,0,22,9,13,37,0,2001,7,25
7/26/01,77,84.8,-7.8,54,63,-9,65.5,73.9,-8.4,M,0.15,0.18,0,0,M,0,0,0,0,1,9,-8,16,0.33,2001,7,26
7/27/01,77,84.7,-7.7,49,63,-14,63,73.9,-10.9,M,0.14,-0.14,0,0,M,0,2,0,2,0,9,-9,13,0,2001,7,27
7/28/01,77,84.7,-7.7,48,63,-15,62.5,73.8,-11.3,M,0.16,-0.16,0,0,M,0,2,0,2,0,9,-9,13,0,2001,7,28
7/29/01,80,84.7,-4.7,57,62.9,-5.9,68.5,73.8,-5.3,M,0.15,-0.15,0,0,M,0,0,0,0,4,9,-5,19,0,2001,7,29
7/30/01,82,84.6,-2.6,51,62.9,-11.9,66.5,73.7,-7.2,M,0.16,-0.16,0,0,M,0,0,0,0,2,9,-7,17,0,2001,7,30
7/31/01,86,84.5,1.5,51,62.8,-11.8,68.5,73.7,-5.2,M,0.15,-0.15,0,0,M,0,0,0,0,4,9,-5,19,0,2001,7,31
8/1/01,90,84.5,5.5,58,62.8,-4.8,74,73.6,0.4,M,0.15,-0.15,0,0,M,0,0,0,0,9,9,0,24,0,2001,8,1
8/2/01,94,84.4,9.6,59,62.7,-3.7,76.5,73.6,2.9,M,0.15,-0.15,0,0,M,0,0,0,0,12,9,3,27,0,2001,8,2
8/3/01,91,84.3,6.7,71,62.7,8.3,81,73.5,7.5,M,0.15,-0.12,0,0,M,0,0,0,0,16,9,7,31,0.03,2001,8,3
8/4/01,79,84.2,-5.2,70,62.6,7.4,74.5,73.4,1.1,M,0.15,0.12,0,0,M,0,0,0,0,10,8,2,25,0.27,2001,8,4
8/5/01,87,84.2,2.8,69,62.5,6.5,78,73.3,4.7,M,0.14,-0.14,0,0,M,0,0,0,0,13,8,5,28,0,2001,8,5
8/6/01,95,84.1,10.9,66,62.5,3.5,80.5,73.3,7.2,M,0.15,-0.15,0,0,M,0,0,0,0,16,8,8,31,0,2001,8,6
8/7/01,98,84,14,73,62.4,10.6,85.5,73.2,12.3,M,0.15,-0.15,0,0,M,0,0,0,0,21,8,13,36,0,2001,8,7
8/8/01,98,83.9,14.1,74,62.3,11.7,86,73.1,12.9,M,0.14,-0.14,0,0,M,0,0,0,0,21,8,13,36,0,2001,8,8
8/9/01,102,83.8,18.2,71,62.2,8.8,86.5,73,13.5,M,0.14,-0.14,0,0,M,0,0,0,0,22,8,14,37,0,2001,8,9
8/10/01,96,83.7,12.3,71,62.1,8.9,83.5,72.9,10.6,M,0.14,0.11,0,0,M,0,0,0,0,19,8,11,34,0.25,2001,8,10
8/11/01,84,83.6,0.4,63,62,1,73.5,72.8,0.7,M,0.14,-0.14,0,0,M,0,0,0,0,9,8,1,24,0,2001,8,11
8/12/01,71,83.5,-12.5,66,61.9,4.1,68.5,72.7,-4.2,M,0.12,0.1,0,0,M,0,0,0,0,4,8,-4,19,0.22,2001,8,12
8/13/01,85,83.3,1.7,65,61.8,3.2,75,72.6,2.4,M,0.13,0.98,0,0,M,0,0,0,0,10,8,2,25,1.11,2001,8,13
8/14/01,83,83.2,-0.2,65,61.7,3.3,74,72.4,1.6,M,0.14,-0.03,0,0,M,0,0,0,0,9,8,1,24,0.11,2001,8,14
8/15/01,84,83.1,0.9,60,61.5,-1.5,72,72.3,-0.3,M,0.13,-0.13,0,0,M,0,0,0,0,7,8,-1,22,0,2001,8,15
8/16/01,87,82.9,4.1,57,61.4,-4.4,72,72.2,-0.2,M,0.12,-0.12,0,0,M,0,0,0,0,7,7,0,22,0,2001,8,16
8/17/01,84,82.8,1.2,66,61.3,4.7,75,72,3,M,0.13,-0.07,0,0,M,0,0,0,0,10,7,3,25,0.06,2001,8,17
8/18/01,84,82.6,1.4,64,61.1,2.9,74,71.9,2.1,M,0.12,-0.12,0,0,M,0,0,0,0,9,7,2,24,0,2001,8,18
8/19/01,86,82.5,3.5,61,60.9,0.1,73.5,71.7,1.8,M,0.13,-0.13,0,0,M,0,0,0,0,9,7,2,24,0,2001,8,19
8/20/01,78,82.3,-4.3,66,60.8,5.2,72,71.6,0.4,M,0.12,0.25,0,0,M,0,0,0,0,7,7,0,22,0.37,2001,8,20
8/21/01,86,82.2,3.8,65,60.6,4.4,75.5,71.4,4.1,M,0.12,-0.12,0,0,M,0,0,0,0,11,7,4,26,0,2001,8,21
8/22/01,86,82,4,63,60.4,2.6,74.5,71.2,3.3,M,0.11,-0.11,0,0,M,0,0,0,0,10,7,3,25,0,2001,8,22
8/23/01,80,81.8,-1.8,57,60.2,-3.2,68.5,71,-2.5,M,0.12,-0.12,0,0,M,0,0,0,0,4,6,-2,19,0,2001,8,23
8/24/01,85,81.6,3.4,61,60,1,73,70.8,2.2,M,0.11,-0.11,0,0,M,0,0,0,0,8,6,2,23,0,2001,8,24
8/25/01,79,81.4,-2.4,54,59.8,-5.8,66.5,70.6,-4.1,M,0.12,-0.12,0,0,M,0,0,0,0,2,6,-4,17,0,2001,8,25
8/26/01,82,81.2,0.8,55,59.6,-4.6,68.5,70.4,-1.9,M,0.1,-0.1,0,0,M,0,0,1,-1,4,6,-2,19,0,2001,8,26
8/27/01,85,81,4,67,59.4,7.6,76,70.2,5.8,M,0.11,-0.11,0,0,M,0,0,1,-1,11,6,5,26,0,2001,8,27
8/28/01,87,80.8,6.2,65,59.1,5.9,76,69.9,6.1,M,0.1,0.03,0,0,M,0,0,1,-1,11,6,5,26,0.13,2001,8,28
8/29/01,82,80.5,1.5,60,58.9,1.1,71,69.7,1.3,M,0.1,-0.1,0,0,M,0,0,1,-1,6,5,1,21,0,2001,8,29
8/30/01,82,80.3,1.7,56,58.6,-2.6,69,69.5,-0.5,M,0.1,-0.1,0,0,M,0,0,1,-1,4,5,-1,19,0,2001,8,30
8/31/01,81,80,1,71,58.3,12.7,76,69.2,6.8,M,0.1,1.06,0,0,M,0,0,1,-1,11,5,6,26,1.16,2001,8,31
9/1/01,79,79.8,-0.8,55,58,-3,67,68.9,-1.9,M,0.11,-0.11,0,0,M,0,0,1,-1,2,5,-3,17,0,2001,9,1
9/2/01,72,79.5,-7.5,48,57.8,-9.8,60,68.6,-8.6,M,0.11,-0.11,0,0,M,0,5,1,4,0,5,-5,10,0,2001,9,2
9/3/01,78,79.2,-1.2,49,57.5,-8.5,63.5,68.4,-4.9,M,0.1,-0.1,0,0,M,0,1,1,0,0,5,-5,14,0,2001,9,3
9/4/01,81,79,2,54,57.1,-3.1,67.5,68.1,-0.6,M,0.11,-0.11,0,0,M,0,0,1,-1,3,4,-1,18,0,2001,9,4
9/5/01,75,78.7,-3.7,51,56.8,-5.8,63,67.7,-4.7,M,0.11,-0.11,0,0,M,0,2,1,1,0,4,-4,13,0,2001,9,5
9/6/01,79,78.4,0.6,45,56.5,-11.5,62,67.4,-5.4,M,0.1,-0.1,0,0,M,0,3,1,2,0,4,-4,12,0,2001,9,6
9/7/01,86,78.1,7.9,50,56.1,-6.1,68,67.1,0.9,M,0.11,-0.11,0,0,M,0,0,2,-2,3,4,-1,18,0,2001,9,7
9/8/01,85,77.7,7.3,61,55.8,5.2,73,66.8,6.2,M,0.11,-0.11,0,0,M,0,0,2,-2,8,4,4,23,0,2001,9,8
9/9/01,86,77.4,8.6,64,55.4,8.6,75,66.4,8.6,M,0.12,-0.12,0,0,M,0,0,2,-2,10,3,7,25,0,2001,9,9
9/10/01,86,77.1,8.9,65,55.1,9.9,75.5,66.1,9.4,M,0.11,0.25,0,0,M,0,0,2,-2,11,3,8,26,0.36,2001,9,10
9/11/01,79,76.7,2.3,55,54.7,0.3,67,65.7,1.3,M,0.12,-0.12,0,0,M,0,0,2,-2,2,3,-1,17,0,2001,9,11
9/12/01,77,76.4,0.6,49,54.3,-5.3,63,65.3,-2.3,M,0.12,-0.12,0,0,M,0,2,3,-1,0,3,-3,13,0,2001,9,12
9/13/01,85,76,9,50,53.9,-3.9,67.5,65,2.5,M,0.12,-0.11,0,0,M,0,0,3,-3,3,3,0,18,0.01,2001,9,13
9/14/01,60,75.7,-15.7,45,53.5,-8.5,52.5,64.6,-12.1,M,0.14,0.64,0,0,M,0,12,3,9,0,3,-3,3,0.78,2001,9,14
9/15/01,67,75.3,-8.3,40,53.1,-13.1,53.5,64.2,-10.7,M,0.13,-0.13,0,0,M,0,11,3,8,0,2,-2,4,0,2001,9,15
9/16/01,74,74.9,-0.9,40,52.7,-12.7,57,63.8,-6.8,M,0.14,-0.14,0,0,M,0,8,3,5,0,2,-2,7,0,2001,9,16
9/17/01,75,74.5,0.5,44,52.3,-8.3,59.5,63.4,-3.9,M,0.13,-0.13,0,0,M,0,5,4,1,0,2,-2,10,0,2001,9,17
9/18/01,78,74.1,3.9,46,51.8,-5.8,62,63,-1,M,0.14,-0.14,0,0,M,0,3,4,-1,0,2,-2,12,0,2001,9,18
9/19/01,78,73.8,4.2,53,51.4,1.6,65.5,62.6,2.9,M,0.14,-0.14,0,0,M,0,0,4,-4,1,2,-1,16,0,2001,9,19
9/20/01,74,73.4,0.6,58,51,7,66,62.2,3.8,M,0.15,0.08,0,0,M,0,0,4,-4,1,2,-1,16,0.23,2001,9,20
9/21/01,74,73,1,64,50.6,13.4,69,61.8,7.2,M,0.13,1.03,0,0,M,0,0,5,-5,4,2,2,19,1.16,2001,9,21
9/22/01,80,72.6,7.4,62,50.1,11.9,71,61.3,9.7,M,0.14,-0.14,0,0,M,0,0,5,-5,6,1,5,21,0,2001,9,22
9/23/01,78,72.2,5.8,54,49.7,4.3,66,60.9,5.1,M,0.14,-0.14,0,0,M,0,0,5,-5,1,1,0,16,0,2001,9,23
9/24/01,78,71.8,6.2,57,49.3,7.7,67.5,60.5,7,M,0.15,-0.15,0,0,M,0,0,6,-6,3,1,2,18,0,2001,9,24
9/25/01,74,71.3,2.7,59,48.8,10.2,66.5,60.1,6.4,M,0.14,0.31,0,0,M,0,0,6,-6,2,1,1,17,0.45,2001,9,25
9/26/01,66,70.9,-4.9,47,48.4,-1.4,56.5,59.7,-3.2,M,0.15,-0.15,0,0,M,0,8,6,2,0,1,-1,7,0,2001,9,26
9/27/01,66,70.5,-4.5,44,48,-4,55,59.2,-4.2,M,0.15,-0.15,0,0,M,0,10,7,3,0,1,-1,5,0,2001,9,27
9/28/01,66,70.1,-4.1,46,47.5,-1.5,56,58.8,-2.8,M,0.15,-0.15,0,0,M,0,9,7,2,0,1,-1,6,0,2001,9,28
9/29/01,66,69.7,-3.7,45,47.1,-2.1,55.5,58.4,-2.9,M,0.15,-0.15,0,0,M,0,9,7,2,0,1,-1,6,0,2001,9,29
9/30/01,58,69.3,-11.3,45,46.7,-1.7,51.5,58,-6.5,M,0.16,-0.05,0,0,M,0,13,8,5,0,1,-1,2,0.11,2001,9,30
10/1/01,60,68.9,-8.9,43,46.3,-3.3,51.5,57.6,-6.1,M,0.15,-0.09,0,0,M,M,13,8,5,0,1,-1,2,0.06,2001,10,1
10/2/01,74,68.5,5.5,39,45.9,-6.9,56.5,57.2,-0.7,M,0.16,-0.16,0,0,M,M,8,8,0,0,1,-1,7,0,2001,10,2
10/3/01,80,68.1,11.9,44,45.5,-1.5,62,56.8,5.2,M,0.14,-0.14,0,0,M,M,3,9,-6,0,1,-1,12,0,2001,10,3
10/4/01,81,67.7,13.3,56,45.1,10.9,68.5,56.4,12.1,M,0.15,-0.15,0,0,M,M,0,9,-9,4,1,3,19,0,2001,10,4
10/5/01,80,67.3,12.7,56,44.7,11.3,68,56,12,M,0.15,-0.15,0,0,M,M,0,10,-10,3,1,2,18,0,2001,10,5
10/6/01,69,66.9,2.1,41,44.3,-3.3,55,55.6,-0.6,M,0.16,-0.07,0,0,M,M,10,10,0,0,0,0,5,0.09,2001,10,6
10/7/01,58,66.5,-8.5,38,43.9,-5.9,48,55.2,-7.2,M,0.15,-0.15,0,0,M,M,17,10,7,0,0,0,0,0,2001,10,7
10/8/01,52,66.1,-14.1,33,43.5,-10.5,42.5,54.8,-12.3,M,0.15,-0.15,0,0,M,M,22,11,11,0,0,0,0,0,2001,10,8
10/9/01,61,65.7,-4.7,28,43.1,-15.1,44.5,54.4,-9.9,M,0.15,-0.15,0,0,M,M,20,11,9,0,0,0,0,0,2001,10,9
10/10/01,70,65.3,4.7,46,42.8,3.2,58,54,4,M,0.15,-0.15,0,0,M,M,7,11,-4,0,0,0,8,0,2001,10,10
10/11/01,76,64.9,11.1,43,42.4,0.6,59.5,53.7,5.8,M,0.15,-0.15,0,0,M,M,5,12,-7,0,0,0,10,0,2001,10,11
10/12/01,75,64.5,10.5,49,42.1,6.9,62,53.3,8.7,M,0.15,-0.15,0,0,M,M,3,12,-9,0,0,0,12,0,2001,10,12
10/13/01,77,64.1,12.9,50,41.8,8.2,63.5,52.9,10.6,M,0.15,-0.15,0,0,M,M,1,12,-11,0,0,0,14,0,2001,10,13
10/14/01,60,63.8,-3.8,53,41.4,11.6,56.5,52.6,3.9,M,0.14,-0.09,0,0,M,M,8,13,-5,0,0,0,7,0.05,2001,10,14
10/15/01,69,63.4,5.6,42,41.1,0.9,55.5,52.2,3.3,M,0.15,0.33,0,0,M,M,9,13,-4,0,0,0,6,0.48,2001,10,15
10/16/01,69,63,6,38,40.8,-2.8,53.5,51.9,1.6,M,0.14,-0.14,0,0,M,M,11,13,-2,0,0,0,4,0,2001,10,16
10/17/01,61,62.6,-1.6,46,40.5,5.5,53.5,51.6,1.9,M,0.14,-0.14,0,0,M,M,11,14,-3,0,0,0,4,0,2001,10,17
10/18/01,57,62.3,-5.3,34,40.2,-6.2,45.5,51.2,-5.7,M,0.14,-0.14,0,0,M,M,19,14,5,0,0,0,0,0,2001,10,18
10/19/01,63,61.9,1.1,28,39.9,-11.9,45.5,50.9,-5.4,M,0.13,-0.13,0,0,M,M,19,14,5,0,0,0,0,0,2001,10,19
10/20/01,70,61.5,8.5,40,39.6,0.4,55,50.6,4.4,M,0.14,-0.14,0,0,M,M,10,14,-4,0,0,0,5,0,2001,10,20
10/21/01,75,61.2,13.8,36,39.4,-3.4,55.5,50.3,5.2,M,0.14,-0.14,0,0,M,M,9,15,-6,0,0,0,6,0,2001,10,21
10/22/01,70,60.8,9.2,44,39.1,4.9,57,50,7,M,0.14,-0.11,0,0,M,M,8,15,-7,0,0,0,7,0.03,2001,10,22
10/23/01,64,60.5,3.5,45,38.8,6.2,54.5,49.7,4.8,M,0.13,-0.13,0,0,M,M,10,15,-5,0,0,0,5,0,2001,10,23
10/24/01,77,60.1,16.9,59,38.6,20.4,68,49.3,18.7,M,0.13,-0.13,0,0,M,M,0,16,-16,3,0,3,18,0,2001,10,24
10/25/01,79,59.8,19.2,55,38.3,16.7,67,49,18,M,0.13,-0.13,0,0,M,M,0,16,-16,2,0,2,17,0,2001,10,25
10/26/01,58,59.4,-1.4,37,38.1,-1.1,47.5,48.7,-1.2,M,0.13,-0.13,0,0,M,M,17,16,1,0,0,0,0,0,2001,10,26
10/27/01,53,59,-6,36,37.9,-1.9,44.5,48.5,-4,M,0.13,-0.13,0,0,M,M,20,17,3,0,0,0,0,0,2001,10,27
10/28/01,50,58.7,-8.7,30,37.6,-7.6,40,48.2,-8.2,M,0.13,-0.13,0,0,M,M,25,17,8,0,0,0,0,0,2001,10,28
10/29/01,60,58.3,1.7,24,37.4,-13.4,42,47.9,-5.9,M,0.12,-0.12,0,0.1,M,M,23,17,6,0,0,0,0,0,2001,10,29
10/30/01,58,58,0,31,37.2,-6.2,44.5,47.6,-3.1,M,0.13,-0.13,0,0,M,M,20,17,3,0,0,0,0,0,2001,10,30
10/31/01,42,57.6,-15.6,22,36.9,-14.9,32,47.3,-15.3,M,0.12,-0.07,0.5,0,M,M,33,18,15,0,0,0,0,0.05,2001,10,31
11/1/01,68,57.2,10.8,40,36.7,3.3,54,47,7,M,0.13,-0.13,0,0,M,M,11,18,-7,0,0,0,4,0,2001,11,1
11/2/01,71,56.9,14.1,53,36.5,16.5,62,46.7,15.3,M,0.13,-0.13,0,0.1,M,M,3,18,-15,0,0,0,12,0,2001,11,2
11/3/01,68,56.5,11.5,48,36.3,11.7,58,46.4,11.6,M,0.13,-0.08,0,0,M,M,7,19,-12,0,0,0,8,0.05,2001,11,3
11/4/01,58,56.2,1.8,36,36.1,-0.1,47,46.1,0.9,M,0.12,-0.1,0,0,M,M,18,19,-1,0,0,0,0,0.02,2001,11,4
11/5/01,48,55.8,-7.8,40,35.9,4.1,44,45.8,-1.8,M,0.12,-0.11,0,0.1,M,M,21,19,2,0,0,0,0,0.01,2001,11,5
11/6/01,53,55.4,-2.4,41,35.6,5.4,47,45.5,1.5,M,0.13,-0.13,0,0,M,M,18,19,-1,0,0,0,0,0,2001,11,6
11/7/01,59,55,4,37,35.4,1.6,48,45.2,2.8,M,0.13,-0.13,0,0.1,M,M,17,20,-3,0,0,0,0,0,2001,11,7
11/8/01,56,54.7,1.3,27,35.2,-8.2,41.5,44.9,-3.4,M,0.12,-0.12,0,0,M,M,23,20,3,0,0,0,0,0,2001,11,8
11/9/01,53,54.3,-1.3,32,35,-3,42.5,44.6,-2.1,M,0.13,-0.09,0,0,M,M,22,20,2,0,0,0,0,0.04,2001,11,9
11/10/01,54,53.9,0.1,30,34.7,-4.7,42,44.3,-2.3,M,0.12,-0.12,0,0.1,M,M,23,21,2,0,0,0,0,0,2001,11,10
11/11/01,45,53.5,-8.5,28,34.5,-6.5,36.5,44,-7.5,M,0.12,-0.12,0,0,M,M,28,21,7,0,0,0,0,0,2001,11,11
11/12/01,46,53.1,-7.1,22,34.3,-12.3,34,43.7,-9.7,M,0.12,-0.12,0,0.1,M,M,31,21,10,0,0,0,0,0,2001,11,12
11/13/01,52,52.7,-0.7,18,34,-16,35,43.4,-8.4,M,0.13,-0.13,0,0,M,M,30,22,8,0,0,0,0,0,2001,11,13
11/14/01,58,52.3,5.7,33,33.8,-0.8,45.5,43,2.5,M,0.13,-0.13,0,0.1,M,M,19,22,-3,0,0,0,0,0,2001,11,14
11/15/01,64,51.9,12.1,36,33.5,2.5,50,42.7,7.3,M,0.13,-0.13,0,0.1,M,M,15,22,-7,0,0,0,0,0,2001,11,15
11/16/01,71,51.5,19.5,44,33.3,10.7,57.5,42.4,15.1,M,0.13,-0.13,0,0,M,M,7,23,-16,0,0,0,8,0,2001,11,16
11/17/01,46,51.1,-5.1,29,33,-4,37.5,42,-4.5,M,0.13,-0.13,0,0.1,M,M,27,23,4,0,0,0,0,0,2001,11,17
11/18/01,60,50.7,9.3,27,32.7,-5.7,43.5,41.7,1.8,M,0.14,-0.14,0,0,M,M,21,23,-2,0,0,0,0,0,2001,11,18
11/19/01,61,50.3,10.7,39,32.5,6.5,50,41.4,8.6,M,0.14,-0.14,0,0.1,M,M,15,24,-9,0,0,0,0,0,2001,11,19
11/20/01,56,49.9,6.1,33,32.2,0.8,44.5,41,3.5,M,0.13,0,0,0.1,M,M,20,24,-4,0,0,0,0,0.13,2001,11,20
11/21/01,45,49.4,-4.4,25,31.9,-6.9,35,40.7,-5.7,M,0.14,-0.14,0,0.1,M,M,30,24,6,0,0,0,0,0,2001,11,21
